rowid,Name,IsFirst,PostSide,Pool,Result,Enemy
6060,Labrynth,True,True,0,0,Runick2
6061,Runick,False,False,0,1,Runick2
6062,Runick2,True,False,0,0,Runick
6063,Runick2,True,True,0,0,Branded
6064,Branded,False,True,0,1,Runick2
6065,Labrynth,False,True,0,1,Runick2
6066,Runick2,True,True,0,0,Labrynth
6067,Runick2,True,True,0,0,Labrynth2
6068,Labrynth2,False,True,0,1,Runick2
6069,Labrynth,True,False,0,1,Runick2
6070,Runick,True,True,0,1,Runick2
6071,Runick2,False,True,0,0,Runick
6072,Runick2,False,False,0,0,Labrynth
6073,Runick2,False,True,0,0,Branded
6074,Branded,True,True,0,1,Runick2
6075,Runick2,False,False,0,1,Runick
6076,Runick,True,False,0,0,Runick2
6077,Runick2,False,True,0,1,Labrynth
6078,Labrynth,True,True,0,0,Runick2
6079,Labrynth2,True,True,0,0,Runick2
6080,Runick2,False,True,0,1,Labrynth2
6081,Runick2,True,True,0,1,Runick
6082,Runick,False,True,0,0,Runick2
6083,Branded,True,False,0,1,Runick2
6084,Runick2,False,False,0,0,Branded
6085,Labrynth,False,True,0,1,Runick2
6086,Runick2,True,True,0,0,Labrynth
6087,Runick2,True,False,0,0,Labrynth2
6088,Labrynth2,False,False,0,1,Runick2
6089,Runick2,False,False,0,0,Labrynth
6090,Labrynth,True,False,0,1,Runick2
6091,Runick2,False,True,0,0,Labrynth2
6092,Labrynth2,True,True,0,1,Runick2
6093,Branded,True,True,0,1,Runick2
6094,Runick2,False,True,0,0,Branded
6095,Runick2,True,False,0,1,Runick
6096,Runick,False,False,0,0,Runick2
6097,Labrynth2,True,False,0,1,Runick2
6098,Runick2,False,False,0,0,Labrynth2
6099,Labrynth,True,True,0,1,Runick2
6100,Runick2,False,True,0,0,Labrynth
6101,Runick2,False,False,0,1,Branded
6102,Branded,True,False,0,0,Runick2
6103,Labrynth2,True,True,0,0,Runick2
6104,Runick2,False,True,0,1,Labrynth2
6105,Labrynth,True,False,0,0,Runick2
6106,Runick2,False,False,0,1,Labrynth
6107,Runick2,True,True,0,1,Runick
6108,Runick,False,True,0,0,Runick2
6109,Runick3,False,False,0,1,Runick2
6110,Runick2,True,False,0,0,Runick3
6111,Runick2,False,False,0,1,Yubel
6112,Yubel,True,False,0,0,Runick2
6113,Runick3,False,False,0,1,SnakeEyes
6114,SnakeEyes,True,False,0,0,Runick3
6115,Runick3,True,True,0,0,Runick2
6116,Runick2,False,True,0,1,Runick3
6117,Runick2,True,False,0,0,Runick2
6118,Runick2,False,False,0,1,Runick2
6119,Yubel,False,True,0,1,Runick2
6120,Runick2,True,True,0,0,Yubel
6121,Runick2,False,True,0,0,Runick2
6122,Runick2,True,True,0,1,Runick2
6123,SnakeEyes,False,True,0,0,Runick3
6124,Runick3,True,True,0,1,SnakeEyes
6125,Runick2,False,True,0,1,Yubel
6126,Yubel,True,True,0,0,Runick2
6127,Runick2,True,False,0,1,Runick2
6128,Runick2,False,False,0,0,Runick2
6129,Runick2,True,True,0,1,Runick3
6130,Runick3,False,True,0,0,Runick2
6131,SnakeEyes,False,False,0,0,Runick3
6132,Runick3,True,False,0,1,SnakeEyes
6133,Runick2,True,True,0,1,Runick2
6134,Runick2,False,True,0,0,Runick2
6135,Runick2,True,False,0,0,Runick3
6136,Runick3,False,False,0,1,Runick2
6137,Yubel,False,False,0,0,Runick2
6138,Runick2,True,False,0,1,Yubel
6139,Runick3,True,True,0,1,SnakeEyes
6140,SnakeEyes,False,True,0,0,Runick3
6141,Runick2,False,False,0,0,Runick2
6142,Runick2,True,False,0,1,Runick2
6143,Runick3,True,True,0,1,Runick2
6144,Runick2,False,True,0,0,Runick3
6145,Runick2,True,True,0,1,Yubel
6146,Yubel,False,True,0,0,Runick2
6147,Runick2,False,False,0,1,Runick3
6148,Runick3,True,False,0,0,Runick2
6149,Runick2,False,True,0,0,Runick2
6150,Runick2,True,True,0,1,Runick2
6151,Runick2,True,False,0,1,Runick2
6152,Runick2,False,False,0,0,Runick2
6153,Runick3,True,False,0,0,SnakeEyes
6154,SnakeEyes,False,False,0,1,Runick3
6155,Runick2,True,False,0,0,Yubel
6156,Yubel,False,False,0,1,Runick2
6157,Runick3,False,True,0,1,Runick2
6158,Runick2,True,True,0,0,Runick3
6159,Runick2,True,True,0,0,Runick2
6160,Runick2,False,True,0,1,Runick2
6161,Runick3,False,True,0,1,SnakeEyes
6162,SnakeEyes,True,True,0,0,Runick3
6163,Runick3,True,True,0,0,Runick2
6164,Runick2,False,True,0,1,Runick3
6165,Runick3,False,False,0,1,Runick2
6166,Runick2,True,False,0,0,Runick3
6167,Yubel,True,True,0,1,Runick2
6168,Runick2,False,True,0,0,Yubel
6169,Runick2,True,True,0,0,Runick2
6170,Runick2,False,True,0,1,Runick2
6171,Runick2,False,False,0,0,Runick2
6172,Runick2,True,False,0,1,Runick2
6173,Yubel,True,False,0,0,Runick2
6174,Runick2,False,False,0,1,Yubel
6175,Runick3,True,True,0,0,Runick2
6176,Runick2,False,True,0,1,Runick3
6177,Runick3,True,True,0,1,SnakeEyes
6178,SnakeEyes,False,True,0,0,Runick3
6179,Runick2,True,True,0,1,Runick3
6180,Runick3,False,True,0,0,Runick2
6181,Runick2,True,True,0,1,Runick2
6182,Runick2,False,True,0,0,Runick2
6183,Yubel,False,True,0,1,Runick2
6184,Runick2,True,True,0,0,Yubel
6185,Runick3,False,False,0,1,Runick2
6186,Runick2,True,False,0,0,Runick3
6187,Runick2,False,False,0,1,Runick2
6188,Runick2,True,False,0,0,Runick2
6189,Runick2,False,True,0,0,Yubel
6190,Yubel,True,True,0,1,Runick2
6191,Runick3,True,False,0,0,SnakeEyes
6192,SnakeEyes,False,False,0,1,Runick3
6193,Runick2,True,True,0,1,Runick2
6194,Runick2,False,True,0,0,Runick2
6195,Runick2,False,True,0,0,Runick3
6196,Runick3,True,True,0,1,Runick2
6197,SnakeEyes,True,True,0,1,Runick3
6198,Runick3,False,True,0,0,SnakeEyes
6199,Runick2,False,False,0,1,Runick3
6200,Runick3,True,False,0,0,Runick2
6201,Yubel,True,False,0,0,Runick2
6202,Runick2,False,False,0,1,Yubel
6203,Runick2,False,False,0,0,Runick2
6204,Runick2,True,False,0,1,Runick2
6205,Runick2,True,True,0,1,Runick3
6206,Runick3,False,True,0,0,Runick2
6207,SnakeEyes,True,False,0,0,Runick3
6208,Runick3,False,False,0,1,SnakeEyes
6209,Runick2,False,True,0,0,Runick2
6210,Runick2,True,True,0,1,Runick2
6211,Yubel,False,True,0,1,Runick2
6212,Runick2,True,True,0,0,Yubel
6213,Runick2,True,False,0,1,Runick3
6214,Runick3,False,False,0,0,Runick2
6215,Runick2,True,False,0,1,Runick2
6216,Runick2,False,False,0,0,Runick2
6217,Runick3,True,True,0,0,SnakeEyes
6218,SnakeEyes,False,True,0,1,Runick3
6219,Runick2,False,True,0,0,Yubel
6220,Yubel,True,True,0,1,Runick2
6221,Runick2,True,True,0,1,Runick3
6222,Runick3,False,True,0,0,Runick2
6223,Runick2,False,True,0,0,Runick2
6224,Runick2,True,True,0,1,Runick2
6225,Runick3,False,False,0,0,Runick2
6226,Runick2,True,False,0,1,Runick3
6227,Runick2,False,False,0,0,Runick2
6228,Runick2,True,False,0,1,Runick2
6229,Runick2,False,False,0,0,Yubel
6230,Yubel,True,False,0,1,Runick2
6231,SnakeEyes,True,True,0,1,Runick3
6232,Runick3,False,True,0,0,SnakeEyes
6233,Runick2,True,True,0,1,Runick3
6234,Runick3,False,True,0,0,Runick2
6235,Runick2,False,True,0,0,Runick2
6236,Runick2,True,True,0,1,Runick2
6237,Runick3,False,False,0,1,SnakeEyes
6238,SnakeEyes,True,False,0,0,Runick3
6239,Yubel,True,True,0,1,Runick2
6240,Runick2,False,True,0,0,Yubel
6241,Runick3,False,False,0,1,Runick2
6242,Runick2,True,False,0,0,Runick3
6243,Runick2,False,False,0,0,Runick2
6244,Runick2,True,False,0,1,Runick2
6245,Runick2,False,False,0,1,Yubel
6246,Yubel,True,False,0,0,Runick2
6247,Runick3,True,True,0,1,SnakeEyes
6248,SnakeEyes,False,True,0,0,Runick3
6249,Runick2,False,True,0,0,Runick3
6250,Runick3,True,True,0,1,Runick2
6251,Runick2,False,True,0,1,Runick2
6252,Runick2,True,True,0,0,Runick2
6253,Runick2,False,False,0,0,Runick3
6254,Runick3,True,False,0,1,Runick2
6255,Yubel,False,True,0,1,Runick2
6256,Runick2,True,True,0,0,Yubel
6257,Runick2,True,True,0,1,Runick2
6258,Runick2,False,True,0,0,Runick2
6259,SnakeEyes,False,False,0,0,Runick3
6260,Runick3,True,False,0,1,SnakeEyes
6261,Runick3,True,True,0,0,Runick2
6262,Yubel,True,True,0,0,Runick2
6263,Runick2,False,True,0,1,Yubel
6264,Runick2,False,True,0,1,Runick3
6265,Runick2,False,False,0,1,Runick2
6266,Runick2,True,False,0,0,Runick2
6267,Runick3,True,True,0,0,SnakeEyes
6268,SnakeEyes,False,True,0,1,Runick3
6269,Runick3,False,True,0,1,SnakeEyes
6270,SnakeEyes,True,True,0,0,Runick3
6271,Runick2,True,True,0,1,Runick3
6272,Runick3,False,True,0,0,Runick2
6273,Yubel,False,False,0,1,Runick2
6274,Runick2,True,False,0,0,Yubel
6275,Runick2,True,False,0,0,Runick3
6276,Runick2,True,True,0,1,Runick2
6277,Runick3,True,False,0,1,SnakeEyes
6278,SnakeEyes,False,False,0,0,Runick3
6279,Runick3,False,False,0,1,Runick2
6280,Runick2,False,True,0,1,Yubel
6281,Yubel,True,True,0,0,Runick2
6282,Runick2,False,True,0,0,Runick2
6283,Runick3,True,True,0,0,Runick2
6284,Runick2,False,True,0,1,Runick3
6285,Runick2,True,False,0,1,Runick2
6286,Runick2,False,False,0,0,Runick2
6287,Runick3,False,True,0,1,Runick2
6288,Runick2,True,True,0,0,Runick3
6289,SnakeEyes,False,True,0,1,Runick3
6290,Runick3,True,True,0,0,SnakeEyes
6291,Yubel,False,True,0,1,Runick2
6292,Runick2,True,True,0,0,Yubel
6293,Runick2,False,False,0,1,Runick3
6294,Runick3,True,False,0,0,Runick2
6295,Runick2,False,True,0,0,Runick2
6296,Runick2,True,True,0,1,Runick2
6297,Runick3,False,True,0,0,SnakeEyes
6298,SnakeEyes,True,True,0,1,Runick3
6299,Runick2,True,True,0,0,Runick3
6300,Runick3,False,True,0,1,Runick2
6301,Yubel,True,False,0,1,Runick2
6302,Runick2,False,False,0,0,Yubel
6303,Runick2,False,False,0,0,Runick2
6304,Runick2,True,False,0,1,Runick2
6305,Runick3,False,False,0,1,SnakeEyes
6306,SnakeEyes,True,False,0,0,Runick3
6307,Runick2,False,True,0,1,Runick3
6308,Runick3,True,True,0,0,Runick2
6309,SnakeEyes,False,True,0,1,Runick3
6310,Runick3,True,True,0,0,SnakeEyes
6311,Runick2,False,True,0,0,Yubel
6312,Yubel,True,True,0,1,Runick2
6313,Runick2,False,True,0,0,Runick2
6314,Runick2,True,True,0,1,Runick2
6315,Runick3,False,False,0,0,Runick2
6316,Runick2,True,False,0,1,Runick3
6317,Runick2,False,False,0,1,Runick2
6318,Runick2,True,False,0,0,Runick2
6319,Runick2,False,False,0,0,Yubel
6320,Yubel,True,False,0,1,Runick2
6321,Runick3,False,True,0,0,SnakeEyes
6322,SnakeEyes,True,True,0,1,Runick3
6323,Runick3,False,True,0,0,Runick2
6324,Runick2,True,True,0,1,Runick3
6325,Runick2,False,True,0,1,Runick2
6326,Runick2,True,True,0,0,Runick2
6327,Yubel,True,True,0,1,Runick2
6328,Runick2,False,True,0,0,Yubel
6329,Runick3,False,False,0,1,Runick2
6330,Runick2,True,False,0,0,Runick3
6331,Runick2,False,True,0,1,Runick2
6332,Runick2,True,True,0,0,Runick2
6333,Runick3,False,False,0,1,SnakeEyes
6334,SnakeEyes,True,False,0,0,Runick3
6335,Runick2,False,True,0,1,Runick3
6336,Runick3,True,True,0,0,Runick2
6337,SnakeEyes,False,True,0,0,Runick3
6338,Runick3,True,True,0,1,SnakeEyes
6339,Yubel,True,False,0,0,Runick2
6340,Runick2,False,False,0,1,Yubel
6341,Runick2,False,False,0,1,Runick2
6342,Runick2,True,False,0,0,Runick2
6343,Runick3,False,True,0,1,Runick2
6344,Runick2,True,True,0,0,Runick3
6345,Runick3,True,False,0,0,SnakeEyes
6346,SnakeEyes,False,False,0,1,Runick3
6347,Runick2,True,True,0,1,Runick2
6348,Runick2,False,True,0,0,Runick2
6349,Runick3,True,False,0,0,Runick2
6350,Runick2,False,False,0,1,Runick3
6351,Runick2,True,False,0,1,Runick2
6352,Runick2,False,False,0,0,Runick2
6353,Yubel,False,True,0,0,Runick2
6354,Runick2,True,True,0,1,Yubel
6355,Runick3,False,True,0,0,SnakeEyes
6356,SnakeEyes,True,True,0,1,Runick3
6357,Runick3,False,True,0,0,Runick2
6358,Runick2,True,True,0,1,Runick3
6359,Runick2,False,True,0,0,Runick2
6360,Runick2,True,True,0,1,Runick2
6361,Runick3,False,False,0,1,SnakeEyes
6362,Runick2,True,False,0,1,Runick3
6363,Runick3,False,False,0,0,Runick2
6364,SnakeEyes,True,False,0,0,Runick3
6365,Yubel,False,False,0,1,Runick2
6366,Runick2,True,False,0,0,Yubel
6367,Runick2,True,True,0,0,Runick3
6368,Runick3,False,True,0,1,Runick2
6369,Runick2,False,False,0,1,Runick2
6370,Runick2,True,False,0,0,Runick2
6371,Runick2,False,True,0,0,Yubel
6372,Yubel,True,True,0,1,Runick2
6373,SnakeEyes,False,True,0,1,Runick3
6374,Runick3,True,True,0,0,SnakeEyes
6375,Runick2,False,True,0,1,Runick3
6376,Runick3,True,True,0,0,Runick2
6377,Runick2,False,True,0,1,Runick2
6378,Runick2,True,True,0,0,Runick2
6379,SnakeEyes,True,True,0,0,Runick3
6380,Runick3,False,True,0,1,SnakeEyes
6381,Runick2,False,False,0,0,Yubel
6382,Yubel,True,False,0,1,Runick2
6383,Runick2,True,True,0,0,Runick2
6384,Runick2,False,True,0,1,Runick2
6385,Runick3,False,False,0,0,Runick2
6386,Runick2,True,False,0,1,Runick3
6387,Yubel,True,True,0,1,Runick2
6388,Runick2,False,True,0,0,Yubel
6389,Runick3,True,False,0,0,SnakeEyes
6390,SnakeEyes,False,False,0,1,Runick3
6391,Runick2,True,True,0,0,Runick3
6392,Runick3,False,True,0,1,Runick2
6393,Yubel,True,False,0,1,Runick2
6394,Runick2,False,False,0,0,Yubel
6395,Runick2,True,False,0,1,Runick2
6396,Runick2,False,False,0,0,Runick2
6397,Runick3,False,True,0,0,SnakeEyes
6398,SnakeEyes,True,True,0,1,Runick3
6399,Runick3,True,True,0,1,Runick2
6400,Runick2,False,True,0,0,Runick3
6401,Runick2,True,True,0,0,Runick2
6402,Runick2,False,True,0,1,Runick2
6403,Runick3,True,False,0,1,Runick2
6404,Runick2,False,False,0,0,Runick3
6405,Runick2,True,True,0,0,Runick2
6406,Runick2,False,True,0,1,Runick2
6407,Runick2,False,True,0,0,Yubel
6408,Yubel,True,True,0,1,Runick2
6409,Runick3,False,False,0,0,SnakeEyes
6410,SnakeEyes,True,False,0,1,Runick3
6411,Runick3,True,True,0,0,Runick2
6412,Runick2,False,True,0,1,Runick3
6413,Runick2,False,False,0,0,Runick2
6414,Runick2,True,False,0,1,Runick2
6415,Runick2,False,False,0,0,Yubel
6416,Yubel,True,False,0,1,Runick2
6417,Runick2,True,True,0,0,Runick3
6418,Runick3,False,True,0,1,Runick2
6419,Runick3,False,True,0,1,SnakeEyes
6420,SnakeEyes,True,True,0,0,Runick3
6421,Runick2,True,True,0,1,Runick2
6422,Runick2,False,True,0,0,Runick2
6423,Runick2,False,False,0,0,Runick3
6424,Runick3,True,False,0,1,Runick2
6425,Runick3,True,True,0,1,SnakeEyes
6426,SnakeEyes,False,True,0,0,Runick3
6427,Runick2,True,False,0,0,Runick2
6428,Runick2,False,False,0,1,Runick2
6429,Runick2,False,True,0,1,Yubel
6430,Yubel,True,True,0,0,Runick2
6431,Runick3,True,True,0,1,Runick2
6432,Runick2,False,True,0,0,Runick3
6433,Runick2,False,True,0,0,Runick2
6434,Runick2,True,True,0,1,Runick2
6435,SnakeEyes,False,False,0,0,Runick3
6436,Runick3,True,False,0,1,SnakeEyes
6437,Runick2,False,False,0,0,Runick3
6438,Runick3,True,False,0,1,Runick2
6439,Runick2,True,True,0,0,Yubel
6440,Yubel,False,True,0,1,Runick2
6441,Runick2,False,False,0,1,Runick2
6442,Runick2,True,False,0,0,Runick2
6443,Runick3,True,True,0,1,SnakeEyes
6444,SnakeEyes,False,True,0,0,Runick3
6445,Runick2,False,True,0,1,Runick2
6446,Runick2,True,True,0,0,Runick2
6447,Runick3,True,True,0,1,Runick2
6448,Runick2,False,True,0,0,Runick3
6449,Yubel,True,False,0,1,Runick2
6450,Runick2,False,False,0,0,Yubel
6451,Runick3,True,False,0,1,Runick2
6452,Runick2,False,False,0,0,Runick3
6453,Runick2,False,True,0,1,Runick2
6454,Runick2,True,True,0,0,Runick2
6455,Runick2,False,True,0,1,Yubel
6456,Yubel,True,True,0,0,Runick2
6457,Runick3,True,False,0,0,SnakeEyes
6458,SnakeEyes,False,False,0,1,Runick3
6459,Runick2,False,False,0,1,Runick2
6460,Runick2,True,False,0,0,Runick2
6461,Yubel,False,True,0,0,Runick2
6462,Runick2,True,True,0,1,Yubel
6463,Runick3,True,True,0,1,Runick2
6464,Runick2,False,True,0,0,Runick3
6465,SnakeEyes,True,True,0,0,Runick3
6466,Runick3,False,True,0,1,SnakeEyes
6467,Runick2,True,True,0,0,Runick2
6468,Runick2,False,True,0,1,Runick2
6469,Runick3,True,False,0,1,Runick2
6470,Runick2,False,False,0,0,Runick3
6471,SnakeEyes,False,True,0,0,Runick3
6472,Runick3,True,True,0,1,SnakeEyes
6473,Runick2,True,False,0,0,Yubel
6474,Yubel,False,False,0,1,Runick2
6475,Runick3,True,True,0,0,Runick2
6476,Runick2,False,True,0,1,Runick3
6477,Runick2,True,True,0,1,Runick2
6478,SnakeEyes,False,False,0,0,Runick3
6479,Runick2,False,True,0,0,Runick2
6480,Runick3,True,False,0,1,SnakeEyes
6481,Yubel,True,True,0,1,Runick2
6482,Runick2,False,True,0,0,Yubel
6483,Runick2,False,False,0,1,Runick2
6484,Runick2,True,False,0,0,Runick2
6485,Runick2,True,True,0,1,Runick3
6486,Runick3,False,True,0,0,Runick2
6487,Yubel,True,False,0,1,Runick2
6488,Runick2,False,False,0,0,Yubel
6489,Runick2,False,True,0,0,Runick2
6490,Runick2,True,True,0,1,Runick2
6491,Runick2,True,False,0,1,Runick3
6492,Runick3,False,False,0,0,Runick2
6493,Runick2,False,True,0,0,Yubel
6494,Yubel,True,True,0,1,Runick2
6495,Runick2,False,False,0,0,Runick2
6496,Runick2,True,False,0,1,Runick2
6497,SnakeEyes,False,True,0,1,Runick3
6498,Runick3,True,True,0,0,SnakeEyes
6499,Runick3,False,True,0,0,Runick2
6500,Runick2,True,True,0,1,Runick3
6501,Runick2,False,True,0,1,Runick2
6502,Runick2,True,True,0,0,Runick2
6503,Yubel,True,False,0,0,Runick2
6504,Runick2,False,False,0,1,Yubel
6505,SnakeEyes,True,True,0,0,Runick3
6506,Runick3,False,True,0,1,SnakeEyes
6507,Runick2,True,False,0,1,Runick3
6508,Runick3,False,False,0,0,Runick2
6509,Runick2,True,True,0,1,Runick2
6510,Runick2,False,True,0,0,Runick2
6511,Runick2,True,True,0,0,Yubel
6512,Yubel,False,True,0,1,Runick2
6513,Runick3,False,True,0,1,Runick2
6514,Runick2,True,True,0,0,Runick3
6515,Runick2,False,False,0,0,Runick2
6516,Runick2,True,False,0,1,Runick2
6517,Runick3,True,False,0,1,SnakeEyes
6518,SnakeEyes,False,False,0,0,Runick3
6519,Yubel,True,True,0,0,Runick2
6520,Runick2,False,True,0,1,Yubel
6521,Runick2,False,True,0,1,Runick2
6522,Runick2,True,True,0,0,Runick2
6523,Runick2,False,True,0,0,Runick3
6524,Runick3,True,True,0,1,Runick2
6525,Runick2,False,True,0,1,Runick2
6526,Runick2,True,True,0,0,Runick2
6527,Runick2,False,False,0,0,Runick3
6528,Runick3,True,False,0,1,Runick2
6529,Runick2,True,False,0,0,Yubel
6530,Yubel,False,False,0,1,Runick2
6531,Tenpai,False,False,0,1,Runick3
6532,Runick3,True,False,0,0,Tenpai
6533,Runick3,True,False,0,0,Branded
6534,Branded,False,False,0,1,Runick3
6535,Labrynth,True,False,0,1,Runick3
6536,Runick3,False,False,0,0,Labrynth
6537,Runick3,False,True,0,1,Branded
6538,Branded,True,True,0,0,Runick3
6539,Runick3,True,True,0,0,Tenpai
6540,Tenpai,False,True,0,1,Runick3
6541,Runick3,True,True,0,1,Branded
6542,Branded,False,True,0,0,Runick3
6543,Runick3,True,False,0,1,Tenpai
6544,Tenpai,False,False,0,0,Runick3
6545,Runick3,False,True,0,0,Labrynth
6546,Labrynth,True,True,0,1,Runick3
6547,Runick3,False,False,0,1,Labrynth2
6548,Labrynth2,True,False,0,0,Runick3
6549,Branded,False,False,0,1,Runick3
6550,Runick3,True,False,0,0,Branded
6551,Tenpai,False,True,0,1,Runick3
6552,Runick3,True,True,0,0,Tenpai
6553,Labrynth,True,False,0,1,Runick3
6554,Runick3,False,False,0,0,Labrynth
6555,Labrynth2,False,True,0,1,Runick3
6556,Runick3,True,True,0,0,Labrynth2
6557,Tenpai,False,True,0,1,Runick3
6558,Runick3,True,True,0,0,Tenpai
6559,Branded,True,True,0,1,Runick3
6560,Runick3,False,True,0,0,Branded
6561,Labrynth2,True,True,0,1,Runick3
6562,Runick3,False,True,0,0,Labrynth2
6563,Runick3,True,False,0,0,Tenpai
6564,Tenpai,False,False,0,1,Runick3
6565,Runick3,False,True,0,0,Labrynth
6566,Labrynth,True,True,0,1,Runick3
6567,Runick3,True,True,0,0,Tenpai
6568,Tenpai,False,True,0,1,Runick3
6569,Labrynth2,True,False,0,1,Runick3
6570,Runick3,False,False,0,0,Labrynth2
6571,Branded,True,False,0,0,Runick3
6572,Runick3,False,False,0,1,Branded
6573,Runick3,False,False,0,0,Labrynth
6574,Labrynth,True,False,0,1,Runick3
6575,Runick3,True,False,0,1,Tenpai
6576,Tenpai,False,False,0,0,Runick3
6577,Runick3,True,True,0,0,Branded
6578,Branded,False,True,0,1,Runick3
6579,Labrynth2,True,True,0,0,Runick3
6580,Runick3,False,True,0,1,Labrynth2
6581,Runick3,False,True,0,0,Labrynth
6582,Labrynth,True,True,0,1,Runick3
6583,Tenpai,False,True,0,1,Runick3
6584,Runick3,True,True,0,0,Tenpai
6585,Branded,True,True,0,0,Runick3
6586,Runick3,False,True,0,1,Branded
6587,Labrynth2,False,True,0,1,Runick3
6588,Runick3,True,True,0,0,Labrynth2
6589,Runick3,True,True,0,1,Tenpai
6590,Tenpai,False,True,0,0,Runick3
6591,Runick3,False,False,0,0,Labrynth
6592,Labrynth,True,False,0,1,Runick3
6593,Runick3,True,False,0,0,Branded
6594,Branded,False,False,0,1,Runick3
6595,Runick3,False,True,0,1,Branded
6596,Branded,True,True,0,0,Runick3
6597,Runick3,True,False,0,0,Tenpai
6598,Labrynth2,True,False,0,1,Runick3
6599,Tenpai,False,False,0,1,Runick3
6600,Runick3,False,False,0,0,Labrynth2
6601,Runick3,False,True,0,0,Labrynth
6602,Labrynth,True,True,0,1,Runick3
6603,Labrynth,True,False,0,0,Runick3
6604,Runick3,False,False,0,1,Labrynth
6605,Labrynth2,True,True,0,1,Runick3
6606,Runick3,False,True,0,0,Labrynth2
6607,Branded,False,True,0,1,Runick3
6608,Runick3,True,True,0,0,Branded
6609,Tenpai,False,True,0,0,Runick3
6610,Runick3,True,True,0,1,Tenpai
6611,Labrynth,False,True,0,0,Runick3
6612,Runick3,True,True,0,1,Labrynth
6613,Labrynth2,True,False,0,0,Runick3
6614,Runick3,False,False,0,1,Labrynth2
6615,Tenpai,False,True,0,0,Runick3
6616,Runick3,True,True,0,1,Tenpai
6617,Branded,True,False,0,1,Runick3
6618,Runick3,False,False,0,0,Branded
6619,Tenpai,False,False,0,0,Runick3
6620,Runick3,True,False,0,1,Tenpai
6621,Labrynth,False,False,0,1,Runick3
6622,Runick3,True,False,0,0,Labrynth
6623,Labrynth2,False,True,0,0,Runick3
6624,Runick3,True,True,0,1,Labrynth2
6625,Runick3,False,True,0,0,Labrynth
6626,Labrynth,True,True,0,1,Runick3
6627,Runick3,False,True,0,0,Branded
6628,Branded,True,True,0,1,Runick3
6629,Runick3,True,False,0,0,Labrynth2
6630,Labrynth2,False,False,0,1,Runick3
6631,Runick3,False,False,0,1,Labrynth
6632,Labrynth,True,False,0,0,Runick3
6633,Branded,True,False,0,0,Runick3
6634,Tenpai,False,True,0,1,Runick3
6635,Runick3,True,True,0,0,Tenpai
6636,Runick3,False,False,0,1,Branded
6637,Labrynth2,True,True,0,1,Runick3
6638,Runick3,False,True,0,0,Labrynth2
6639,Runick3,False,False,0,1,Labrynth2
6640,Labrynth2,True,False,0,0,Runick3
6641,Labrynth,False,True,0,0,Runick3
6642,Runick3,True,True,0,1,Labrynth
6643,Branded,False,True,0,1,Runick3
6644,Runick3,True,True,0,0,Branded
6645,Runick3,True,True,0,0,Tenpai
6646,Tenpai,False,True,0,1,Runick3
6647,Labrynth2,False,True,0,1,Runick3
6648,Runick3,True,True,0,0,Labrynth2
6649,Branded,True,True,0,0,Runick3
6650,Runick3,False,True,0,1,Branded
6651,Runick3,True,False,0,1,Tenpai
6652,Tenpai,False,False,0,0,Runick3
6653,Labrynth2,True,True,0,0,Runick3
6654,Runick3,False,True,0,1,Labrynth2
6655,Labrynth,False,False,0,1,Runick3
6656,Runick3,True,False,0,0,Labrynth
6657,Runick3,True,False,0,1,Labrynth2
6658,Labrynth2,False,False,0,0,Runick3
6659,Runick3,False,True,0,0,Labrynth
6660,Labrynth,True,True,0,1,Runick3
6661,Runick3,True,True,0,0,Tenpai
6662,Tenpai,False,True,0,1,Runick3
6663,Runick3,True,True,0,0,Labrynth2
6664,Labrynth2,False,True,0,1,Runick3
6665,Labrynth,True,False,0,1,Runick3
6666,Runick3,False,False,0,0,Labrynth
6667,Tenpai,False,True,0,0,Runick3
6668,Runick3,True,True,0,1,Tenpai
6669,Runick3,True,False,0,1,Tenpai
6670,Tenpai,False,False,0,0,Runick3
6671,Labrynth,True,True,0,1,Runick3
6672,Runick3,False,True,0,0,Labrynth
6673,Branded,False,False,0,1,Runick3
6674,Runick3,True,False,0,0,Branded
6675,Runick3,False,True,0,1,Branded
6676,Branded,True,True,0,0,Runick3
6677,Tenpai,False,True,0,1,Runick3
6678,Runick3,True,True,0,0,Tenpai
6679,Runick3,False,False,0,0,Labrynth
6680,Labrynth,True,False,0,1,Runick3
6681,Runick3,True,True,0,1,Tenpai
6682,Tenpai,False,True,0,0,Runick3
6683,Labrynth2,True,True,0,0,Runick3
6684,Runick3,False,True,0,1,Labrynth2
6685,Tenpai,False,False,0,0,Runick3
6686,Runick3,True,False,0,1,Tenpai
6687,Runick3,True,True,0,0,Branded
6688,Branded,False,True,0,1,Runick3
6689,Runick3,False,True,0,0,Labrynth
6690,Labrynth,True,True,0,1,Runick3
6691,Tenpai,False,True,0,1,Runick3
6692,Runick3,True,True,0,0,Tenpai
6693,Runick3,True,True,0,1,Tenpai
6694,Tenpai,False,True,0,0,Runick3
6695,Runick3,True,False,0,0,Labrynth2
6696,Tenpai,False,False,0,0,Runick3
6697,Runick3,True,False,0,1,Tenpai
6698,Runick3,False,False,0,0,Labrynth
6699,Branded,True,False,0,1,Runick3
6700,Runick3,False,False,0,0,Branded
6701,Labrynth,True,False,0,1,Runick3
6702,Labrynth2,False,False,0,1,Runick3
6703,Tenpai,False,True,0,0,Runick3
6704,Runick3,True,True,0,1,Tenpai
